player,<=5,"(5, 10]","(10, 15]","(15, 20]","(20, 25]","(25, 30]","(30, 35]","(35, 50]",>=50,class
Doomhammer,0.09453553279763598,3.1582962519231637,15.642670626582413,31.231001858275636,26.291992307612418,11.504376291876905,11.47753681378345,0.4023347511681863,0.19725556598017002,"(15, 20]"
DinghisKhan,3.0406956921538897,25.4976371172444,36.18387664745613,19.287597678495224,11.760993175010723,1.6954770803907477,1.9546471435382111,0.4111104071594693,0.16796505855120622,"(10, 15]"
YoonRoot,0.021653009253331443,0.31507030135552816,3.2047584293056555,37.56577071625631,26.010207407758244,16.57748046162708,10.915611652255757,5.2757521482694925,0.11369587391860136,"(15, 20]"
3N1GmA,0.004338623470695642,0.008808946309884732,0.44212844189203143,4.193653753079241,13.728320636076013,27.595141652416196,18.372195670455817,35.51872450750089,0.13668776879923106,"(35, 50]"
synthtail,18.79007706475756,40.972912121807205,28.809926860170677,8.15168335643247,2.0331338158645362,0.4556676113840504,0.5690975453087418,0.11969522189146854,0.09780640238329737,"(5, 10]"
SevenWolf,0.08601653889291908,2.87368891198234,28.466087756035712,28.416645112242616,23.922710455772943,10.467668626433674,5.221623883217817,0.3660786769553873,0.179480038466577,"(10, 15]"
FZTEAMLDS,10.579470176574103,60.35452207218926,19.939955868771627,7.577724343087763,0.8526230599582456,0.297252008016611,0.18562366939634214,0.11712368018377296,0.0957051218222708,"(5, 10]"
1125,0.060409728228329226,1.2437757612036902,9.753769312747595,27.43656804220954,33.45173584781987,11.326410854341063,13.559983879233176,3.0896649154492,0.07768165876752572,"(20, 25]"
BombBurst,0.13661601553705494,2.81278684245978,29.952516613686917,27.059268956600153,21.868795970927415,12.957958178038586,4.3092425075640515,0.7250718157249512,0.1777430994611088,"(10, 15]"
SILPHTV,0.19009502467086042,1.3353342701526694,6.367407460403024,64.07680497612755,9.673835930927451,8.631801856395134,6.315220293493248,2.8174920971996644,0.5920080906303938,"(15, 20]"
SexyPIG,0.020193555932796085,0.29383397377927434,2.988751717423601,17.516883756021162,48.51414156500046,15.460127274235388,10.179879011809577,4.920156586422641,0.10603255937509781,"(20, 25]"
TOP_94,4.76689667116355,56.33153646407566,26.95363028607988,7.663834304047372,2.621428167721969,1.1423934316953919,0.35669273035445426,0.09002551325436757,0.0735624316073651,"(5, 10]"
zeggi,7.140287554497782,62.27933466938039,21.89572309860265,6.195329909243505,1.545194309955688,0.34631021079266083,0.43251766409034414,0.09096911101099099,0.07433347242598666,"(5, 10]"
baoli6666666,17.71341004688899,63.62417105923274,14.20674509215935,2.648732333843471,1.4680614056813148,0.10967437376266415,0.13697575893538777,0.02160703028155158,0.07062289921453094,"(5, 10]"
Toadoo1,4.76689667116355,56.33153646407566,26.95363028607988,7.663834304047372,2.621428167721969,1.1423934316953919,0.35669273035445426,0.09002551325436757,0.0735624316073651,"(5, 10]"
ESPOIR,0.7944983478242151,9.026254449518682,25.67656734574596,42.82508814227084,13.506952921234394,4.3270588089312625,2.2448212113150756,1.534458757435171,0.06430001572440763,"(15, 20]"
SuPoo,7.140287554497782,62.27933466938039,21.89572309860265,6.195329909243505,1.545194309955688,0.34631021079266083,0.43251766409034414,0.09096911101099099,0.07433347242598666,"(5, 10]"
TwitchTV_SADO,3.929372368740346,23.217157633144126,32.72416745943675,28.971568637151535,7.4750470275379275,1.8614596056609638,1.0461758299539983,0.7151187168039479,0.05993272157040004,"(10, 15]"
cn_NEO,0.2823466227297058,4.290720327728228,33.5719340627101,30.181123986305238,17.785702754551103,5.419849059041406,7.20960621385105,1.0109050989361867,0.24781187414698388,"(10, 15]"
Curious_ow,0.005823045608976016,0.01773427556318524,0.12715689169051492,1.9483185351684669,4.606336418593373,18.518289212408778,13.209686788005767,61.29147338983165,0.27518144312929027,"(35, 50]"
PanDaTV652714,1.2820256254438784,16.04597129092638,19.934681273711526,23.617649826980198,30.928566092748483,3.141627522372132,4.179064224881871,0.43948003626035836,0.4309341066751851,"(20, 25]"
Se7en_700,0.0060708885653183685,0.0027391243526580324,0.38184945740192217,6.35358595026001,13.065928128342952,48.08272621528699,21.018207728688427,10.314841694007841,0.7740508130938817,"(25, 30]"
AKfun,81.06436905037914,15.756753766031236,1.9536671472766591,0.6197953226004971,0.4068022627948107,0.024059503507122427,0.07211680116914117,0.009479961507917214,0.09295618473348023,<=5
Romance_,0.0970396129901357,6.483907942865774,16.05701749187878,32.0582562337562,26.9884209964926,11.809107010020938,5.890778300650954,0.4129918919420282,0.20248051940258957,"(15, 20]"
Dongwonchamchi,4.76689667116355,56.33153646407566,26.95363028607988,7.663834304047372,2.621428167721969,1.1423934316953919,0.35669273035445426,0.09002551325436757,0.0735624316073651,"(5, 10]"
TheHell,0.05619679387681105,0.8177127056488551,5.647089688983146,42.518420393710926,19.514102149380975,21.765133340281146,7.961930431668489,1.4208641996411435,0.29855029680852596,"(15, 20]"
BDBDBB,0.003638532127272787,0.02216253683161696,0.15890805832154362,0.8116050214277389,1.9188473035763562,3.857053208125057,9.90489300553259,82.97899788813015,0.3438944459276812,"(35, 50]"
ChangJin,0.8707592695107312,9.324050196910829,24.598083325973146,23.59152998947324,31.194477426638734,7.1839565275387,2.588154292282589,0.43548204325647816,0.2135069284155585,"(20, 25]"
CraXlayer,4.76689667116355,56.33153646407566,26.95363028607988,7.663834304047372,2.621428167721969,1.1423934316953919,0.35669273035445426,0.09002551325436757,0.0735624316073651,"(5, 10]"
COSAB-,0.035212146399497525,0.8313890252923215,5.340965376281289,44.435950758867854,21.243921903534318,17.4974731207592,9.601158527683609,0.7139151398930967,0.3000140012888147,"(15, 20]"
HyukOh,41.241296677159525,37.03328872795174,16.538447075170218,3.0834592466742192,1.7090090448909485,0.12767483432762594,0.15945709767006602,0.02515331446048535,0.08221398169516052,<=5
Yaku1018,0.058665157061716156,1.2078567893035543,18.944180861510578,26.64422801816007,32.485683929614154,10.99931569306155,6.584192706701361,3.00043855267505,0.07543829191197102,"(20, 25]"
BanMyo,0.013913081267167907,0.02824849556900919,0.962622311881644,5.864830586969283,25.452488583179207,44.7665388701602,16.55805982829259,5.9098116034673485,0.4434866392135713,"(25, 30]"
GODUNGA,0.7620062250347521,8.657113130715603,49.252976317859954,20.53684808875931,12.954567162308505,4.15009767802136,2.153016103553444,1.4717049172308594,0.06167037651621623,"(10, 15]"
Pull7,17.71341004688899,63.62417105923274,14.20674509215935,2.648732333843471,1.4680614056813148,0.10967437376266415,0.13697575893538777,0.02160703028155158,0.07062289921453094,"(5, 10]"
juankorea,3.1460748167195485,30.163205376874213,53.70252281594088,8.43637372004557,3.0059131774229058,0.9673464646017187,0.4530559815265794,0.04764441235523284,0.07786323451335349,"(10, 15]"
JooHeon,3.604378099099371,19.768556287371254,52.725311869582036,18.873900882046797,2.5959549005168716,1.1642884534745634,0.6711305998055992,0.4234658542674175,0.17301305383610266,"(10, 15]"
JAKIM,3.604378099099371,19.768556287371254,52.725311869582036,18.873900882046797,2.5959549005168716,1.1642884534745634,0.6711305998055992,0.4234658542674175,0.17301305383610266,"(10, 15]"
Nicknameilanda,3.323262940816068,19.6358889697306,55.35286696275515,12.251338299609877,6.322013908658305,1.5743276897176028,0.8848022124149458,0.6048109740743033,0.05068804222314202,"(10, 15]"
Cookiedoodle,2.333550895421828,19.567901542932567,55.53789415256677,14.802070114851407,4.512927128060551,1.3011765923575291,1.5000740139195967,0.31550248886124294,0.12890307102849352,"(10, 15]"
Xerape,84.48262180500737,14.706724803494875,0.27025865307355945,0.15410882279651586,0.04517491796006631,0.020780510105517035,0.046716173352120215,0.03275187052083065,0.24086244368915002,<=5
BLUE-O-,3.323262940816068,19.6358889697306,55.35286696275515,12.251338299609877,6.322013908658305,1.5743276897176028,0.8848022124149458,0.6048109740743033,0.05068804222314202,"(10, 15]"
KeiHelp,0.03683879809409395,0.15875035800223597,0.8775739533412978,6.453481664505392,8.95583075080081,9.563569856091709,26.047634996042685,47.479976197287876,0.42634342583389867,"(35, 50]"
SeaYureka,0.04768997912597388,0.9818888750004356,7.70003555000867,21.65958026289772,52.81641322008125,8.941544897770656,5.352410672209523,2.4391113756894547,0.061325167216313224,"(20, 25]"
threeBELL,0.0015914694380251497,0.0010770826990077708,0.03159332457911844,0.6610169201351754,1.9748020763253178,4.152736212957869,14.703677220844183,78.17267146566999,0.3008342273513009,"(35, 50]"
mcthesex,3.6138349484213403,42.7055355329231,30.09634336610757,13.322543325804654,6.87478397418198,1.7119802214542221,0.9621655627647873,0.6576930788274454,0.05511998951490294,"(5, 10]"
Gyeongwoon,0.021653009253331443,0.31507030135552816,3.2047584293056555,37.56577071625631,26.010207407758244,16.57748046162708,10.915611652255757,5.2757521482694925,0.11369587391860136,"(15, 20]"
Rain1ng,1.1090698991354202,6.940619363593449,17.245329976830348,40.862871991900356,26.756049954158524,2.7177963140572556,3.615274333354637,0.3801905904326585,0.37279757653735135,"(15, 20]"
i_Cloud,3.858833420045079,42.32828164548636,28.22375870826106,20.206326164410687,2.779219396973738,1.246482769375073,0.7185098556646585,0.45336092545434115,0.18522711432899683,"(5, 10]"
evermorelucky,7.140287554497782,62.27933466938039,21.89572309860265,6.195329909243505,1.545194309955688,0.34631021079266083,0.43251766409034414,0.09096911101099099,0.07433347242598666,"(5, 10]"
Joker666,7.140287554497782,62.27933466938039,21.89572309860265,6.195329909243505,1.545194309955688,0.34631021079266083,0.43251766409034414,0.09096911101099099,0.07433347242598666,"(5, 10]"
TreadstoneTW,3.929372368740346,23.217157633144126,32.72416745943675,28.971568637151535,7.4750470275379275,1.8614596056609638,1.0461758299539983,0.7151187168039479,0.05993272157040004,"(10, 15]"
D_VaGod,0.014311333953649193,0.0016142827746586435,0.06629090188984965,0.9540095513554814,7.991308597653495,35.00962303201719,22.03720557726477,33.47476000611428,0.450876716976626,"(25, 30]"
UrbanJacket,4.76689667116355,56.33153646407566,26.95363028607988,7.663834304047372,2.621428167721969,1.1423934316953919,0.35669273035445426,0.09002551325436757,0.0735624316073651,"(5, 10]"
CCCCCCCCA,0.001049922309190683,0.004263430239420162,0.025011252246185788,0.1938156843872234,0.7816884345864272,1.0273643079455412,24.943608781030182,71.83240221297856,1.1907959742772574,"(35, 50]"
Panda-WangShaoye,7.668769493018149,52.96321687564295,23.86803363342277,8.383358232873773,5.679908958653954,0.545881078511046,0.629324278790762,0.09927178980013374,0.16223565928648068,"(5, 10]"
HunseockGiyomi,18.89158185443727,32.61797566713465,29.39877848074478,10.325965490004242,6.996067955612288,0.6723736504838715,0.7751524632853015,0.12227523232724183,0.19982920597036466,"(5, 10]"
Meluke,18.89158185443727,32.61797566713465,29.39877848074478,10.325965490004242,6.996067955612288,0.6723736504838715,0.7751524632853015,0.12227523232724183,0.19982920597036466,"(5, 10]"
SurplusHuman,0.00925874777581052,0.030503300743689107,0.9669387668740635,6.509697359172799,29.428243787501334,38.222183461094,21.2061916050415,3.15366550873222,0.4733174630645863,"(25, 30]"
Jembty,0.2557481090209701,1.7965184259490625,17.133035650813806,43.10349977103357,13.014886899841413,11.61296570512059,8.496306786083565,3.790568834128972,0.7964698180080623,"(15, 20]"
Condemn,18.79007706475756,40.972912121807205,28.809926860170677,8.15168335643247,2.0331338158645362,0.4556676113840504,0.5690975453087418,0.11969522189146854,0.09780640238329737,"(5, 10]"
tjwzsp,10.579470176574103,60.35452207218926,19.939955868771627,7.577724343087763,0.8526230599582456,0.297252008016611,0.18562366939634214,0.11712368018377296,0.0957051218222708,"(5, 10]"
DalGoNa,72.05050827888591,25.980983901552328,0.6914655193464737,0.29500722538738733,0.2628912346905688,0.15116280797588846,0.16991276696138558,0.0476491163041958,0.35041914889586717,<=5
whoai,0.37062342436370493,3.683817521745334,13.542951305325312,65.4096492607906,8.694548902397079,4.121437730872744,2.7412149997915014,1.1530899767781009,0.28266687793561246,"(15, 20]"
YapHunter,89.27930234013724,8.048396091331485,0.630983731993549,0.4191069431463042,0.5634408989278096,0.18513100731157778,0.37456977561449556,0.2844878244720626,0.21458138706547916,<=5
AceAcephd,3.8561873944419496,36.97145780898786,32.91196230172533,20.68115978752396,3.6843893355503923,1.1856899343368863,0.5553169796390954,0.058398414863959386,0.09543804293057179,"(5, 10]"
misosoo,0.04768997912597388,0.9818888750004356,7.70003555000867,21.65958026289772,52.81641322008125,8.941544897770656,5.352410672209523,2.4391113756894547,0.061325167216313224,"(20, 25]"
Qurate,0.021653009253331443,0.31507030135552816,3.2047584293056555,37.56577071625631,26.010207407758244,16.57748046162708,10.915611652255757,5.2757521482694925,0.11369587391860136,"(15, 20]"
hun__Dan233,98.77177502400046,0.4530750894149378,0.04340978353600818,0.021252128782022796,0.06137481286954989,0.024199267646465596,0.05440180133338037,0.00953503158285738,0.5609770608343271,<=5
Bumkey,4.76689667116355,56.33153646407566,26.95363028607988,7.663834304047372,2.621428167721969,1.1423934316953919,0.35669273035445426,0.09002551325436757,0.0735624316073651,"(5, 10]"
Solky,3.6138349484213403,42.7055355329231,30.09634336610757,13.322543325804654,6.87478397418198,1.7119802214542221,0.9621655627647873,0.6576930788274454,0.05511998951490294,"(5, 10]"
WeiX,89.27930234013724,8.048396091331485,0.630983731993549,0.4191069431463042,0.5634408989278096,0.18513100731157778,0.37456977561449556,0.2844878244720626,0.21458138706547916,<=5
KPK_Ssong,0.026455853169600453,0.08057216478703944,0.3922361273623703,3.860318006999723,6.049767911103678,42.56199459047824,16.867127386100027,28.896587018692422,1.2649409413068962,"(25, 30]"
Autumn_KR,70.3998340063337,25.385760596036068,0.995105222122069,0.6609607928160789,0.8885854776457983,0.29196447200060843,0.5907225826336945,0.44865708164595014,0.3384097687660169,<=5
Nucleus,3.604378099099371,19.768556287371254,52.725311869582036,18.873900882046797,2.5959549005168716,1.1642884534745634,0.6711305998055992,0.4234658542674175,0.17301305383610266,"(10, 15]"
Tmfprl,0.8391164517596009,15.468898552214155,55.58356822710459,16.44998262009776,7.164786724940081,2.9662285334041987,1.2823669655336412,0.13485666890600154,0.11019525603997078,"(10, 15]"
DogPigBear,95.39092760803642,4.15141034661386,0.15257708070594772,0.08700359461542444,0.02550392753419647,0.011731833676449381,0.026374057854419295,0.018490378512940293,0.13598117245033606,<=5
3NCORE,0.45847601819630596,4.557029799266466,33.50634623136395,40.457177789274425,10.755505180569063,5.098383523218022,3.390992731455296,1.4264184787643082,0.3496702478921679,"(15, 20]"
KDHkorea,3.1460748167195485,30.163205376874213,53.70252281594088,8.43637372004557,3.0059131774229058,0.9673464646017187,0.4530559815265794,0.04764441235523284,0.07786323451335349,"(10, 15]"
jungwook,0.7944983478242151,9.026254449518682,25.67656734574596,42.82508814227084,13.506952921234394,4.3270588089312625,2.2448212113150756,1.534458757435171,0.06430001572440763,"(15, 20]"
Sitton,0.003950100317445689,0.00802010634249821,0.40253589887795915,3.8181126187102787,12.498951353772414,50.248000794450434,16.72696799807932,16.169013732119232,0.12444739733042903,"(25, 30]"
PANDATV-TYF,0.9570529973892324,35.28605760180682,31.697877252786625,18.76200274771363,8.171786641031057,3.383127458510677,1.4626016991364077,0.15381056934799794,0.12568303227755334,"(5, 10]"
Great_Cornholio,98.77177502400046,0.4530750894149378,0.04340978353600818,0.021252128782022796,0.06137481286954989,0.024199267646465596,0.05440180133338037,0.00953503158285738,0.5609770608343271,<=5
Cafri,3.929372368740346,23.217157633144126,32.72416745943675,28.971568637151535,7.4750470275379275,1.8614596056609638,1.0461758299539983,0.7151187168039479,0.05993272157040004,"(10, 15]"
evermoreDAMBI,0.11079156766004838,0.08956192288692869,0.7453513865827803,6.628003843394481,23.485758710625497,32.623730648696494,20.30971496886453,15.425341293651233,0.5817456576380026,"(25, 30]"
WatchAss,41.241296677159525,37.03328872795174,16.538447075170218,3.0834592466742192,1.7090090448909485,0.12767483432762594,0.15945709767006602,0.02515331446048535,0.08221398169516052,<=5
Yolo-LaLaLa,0.0016944171702598977,0.0011467561835515432,0.03363700888838959,0.7037762664793673,3.1538197963852177,13.264095510738953,11.182012293473182,71.33952359375114,0.32029435692993724,"(35, 50]"
Ayu0,0.274319540248381,3.8539491888378588,9.188584972890245,46.2335079838913,13.959977277706601,12.456254028011942,9.11327548144857,4.06582517399118,0.8543063529739273,"(15, 20]"
ta--ttoo,7.668769493018149,52.96321687564295,23.86803363342277,8.383358232873773,5.679908958653954,0.545881078511046,0.629324278790762,0.09927178980013374,0.16223565928648068,"(5, 10]"
POT-PAPER,18.89158185443727,32.61797566713465,29.39877848074478,10.325965490004242,6.996067955612288,0.6723736504838715,0.7751524632853015,0.12227523232724183,0.19982920597036466,"(5, 10]"
C00LrabbiT,97.14912623668593,2.6619601795088053,0.06612310909059906,0.018498224072269663,0.02671085453366269,0.002632933151665073,0.011838069509667547,0.0020748645061037948,0.06103552894130903,<=5
AlexConnor,2.001710225109755,11.370662931851403,32.34559740901479,26.97407019799637,17.015142854955926,5.450935100248522,2.827873452813553,1.9330070309012009,0.08100079710848072,"(10, 15]"
Co-in,0.0043121968871768935,0.00875529096114505,0.43943543470332497,4.168110181044701,13.644701346614314,27.427059466784087,36.520581016467766,17.651189863818857,0.13585520271863843,"(30, 35]"
sQLs,0.014276005560517804,0.04101329957952587,1.5870542109736845,7.22480575201163,20.823723282870034,44.47362569058006,13.458860450768798,12.266495095278447,0.1101462123773023,"(25, 30]"
YumGu1_1,7.140287554497782,62.27933466938039,21.89572309860265,6.195329909243505,1.545194309955688,0.34631021079266083,0.43251766409034414,0.09096911101099099,0.07433347242598666,"(5, 10]"
AIM0_0,3.8561873944419496,36.97145780898786,32.91196230172533,20.68115978752396,3.6843893355503923,1.1856899343368863,0.5553169796390954,0.058398414863959386,0.09543804293057179,"(5, 10]"
Zanpah,1.4722301394072637,3.2556598042644485,10.49227676920841,25.900421043766965,38.52321862696531,7.365776374974471,10.777935178414397,1.2021254120224656,1.0103566509762774,"(20, 25]"
Jiaozhu1627,0.2823466227297058,4.290720327728228,33.5719340627101,30.181123986305238,17.785702754551103,5.419849059041406,7.20960621385105,1.0109050989361867,0.24781187414698388,"(10, 15]"
DIGDA-,81.06436905037914,15.756753766031236,1.9536671472766591,0.6197953226004971,0.4068022627948107,0.024059503507122427,0.07211680116914117,0.009479961507917214,0.09295618473348023,<=5
bbaru,26.316366900042652,37.5328754753102,24.800258701763227,9.42477131424075,1.060447304959662,0.36970626950964697,0.23086886713774096,0.14567221651725193,0.11903295051887684,"(5, 10]"
S2BEAST,0.12068180870472436,0.25590113716791385,4.939978222274969,14.374448303660522,20.0248901232722,19.245394067280152,25.88511171129559,14.51806971937462,0.6355249069693034,"(30, 35]"
JOVVA,11.786043407336273,33.61893389268988,44.42815783537,8.441952814822564,0.9498634834299323,0.33115316844119536,0.20679377969027748,0.1304814660501208,0.10662015216975251,"(10, 15]"
Gaedol,0.020193555932796085,0.29383397377927434,2.988751717423601,17.516883756021162,48.51414156500046,15.460127274235388,10.179879011809577,4.920156586422641,0.10603255937509781,"(20, 25]"
LHiD,1.303019047962338,14.80353170234646,57.182196584470525,15.315020288535214,6.403635938470048,3.5900466635278185,1.034705000909877,0.2611487166593143,0.10669605711839676,"(10, 15]"
evermoreJongseo,7.140287554497782,62.27933466938039,21.89572309860265,6.195329909243505,1.545194309955688,0.34631021079266083,0.43251766409034414,0.09096911101099099,0.07433347242598666,"(5, 10]"
LAONJENA,0.44314725034342556,4.745200368807772,18.438055230945448,27.5305266364658,27.45909315308928,14.454201807178906,4.686656144817628,2.1357248194953304,0.10739458885641057,"(15, 20]"
patbingsu,1.5114050217836874,34.34198784745187,33.16354400557035,17.764282578223845,7.42774062298886,4.16418667415409,1.200180716379738,0.3029130559591491,0.12375947748840971,"(5, 10]"
VanilLa12,0.274319540248381,3.8539491888378588,9.188584972890245,46.2335079838913,13.959977277706601,12.456254028011942,9.11327548144857,4.06582517399118,0.8543063529739273,"(15, 20]"
Taejin-CHOI,1.1596282233159432,4.655403776641541,17.176876179633325,29.84593541840375,21.38291678621062,12.894467574716465,7.358428243834295,5.334732242046158,0.19161155519790948,"(15, 20]"
kimwow,0.9464623304946249,17.447792547997825,31.34711124487882,37.10876804897698,8.081358346584404,3.345690058415983,1.4464166733987567,0.15210851469765124,0.12429223455497494,"(15, 20]"
Booree,17.71341004688899,63.62417105923274,14.20674509215935,2.648732333843471,1.4680614056813148,0.10967437376266415,0.13697575893538777,0.02160703028155158,0.07062289921453094,"(5, 10]"
S2yeonS2,26.316366900042652,37.5328754753102,24.800258701763227,9.42477131424075,1.060447304959662,0.36970626950964697,0.23086886713774096,0.14567221651725193,0.11903295051887684,"(5, 10]"
Inception_CCJ,6.259138454170605,26.242882736151675,37.24145996086679,19.85133609876725,6.052371898879751,1.7450325297960714,2.0117776224737,0.4231263531239514,0.172874345770222,"(10, 15]"
TechnoloGY,2.333550895421828,19.567901542932567,55.53789415256677,14.802070114851407,4.512927128060551,1.3011765923575291,1.5000740139195967,0.31550248886124294,0.12890307102849352,"(10, 15]"
korchan,93.1104183281999,6.195398337700091,0.24230580732546672,0.1028732010739566,0.06684555200291141,0.019767230174685468,0.08887648540318561,0.020769902822384605,0.15274515529743404,<=5
YANGGANGGANG,3.6138349484213403,42.7055355329231,30.09634336610757,13.322543325804654,6.87478397418198,1.7119802214542221,0.9621655627647873,0.6576930788274454,0.05511998951490294,"(5, 10]"
Gaitan,0.05099986984585448,0.1465166801482382,3.84937507951512,11.255896084246753,21.50464237075329,40.18689295440437,13.512872350366568,9.094686941885124,0.3981176688346594,"(25, 30]"
PlayerJP,3.929372368740346,23.217157633144126,32.72416745943675,28.971568637151535,7.4750470275379275,1.8614596056609638,1.0461758299539983,0.7151187168039479,0.05993272157040004,"(10, 15]"
doliGGo,4.244793575261925,40.69724588640488,36.22865588145095,11.382648872507811,4.055682616163712,2.6103549961188044,0.6112788892996768,0.06428349840500652,0.10505578438723395,"(5, 10]"
LeeSunShin,3.604378099099371,19.768556287371254,52.725311869582036,18.873900882046797,2.5959549005168716,1.1642884534745634,0.6711305998055992,0.4234658542674175,0.17301305383610266,"(10, 15]"
DJLee,0.003069630036579853,0.0012464878026903722,0.016549282243066135,0.08402107788599265,0.7019448276799334,3.8747443697883868,34.84288475211756,30.534651280512765,29.940888291933028,"(30, 35]"
APLUSVABLE,18.89158185443727,32.61797566713465,29.39877848074478,10.325965490004242,6.996067955612288,0.6723736504838715,0.7751524632853015,0.12227523232724183,0.19982920597036466,"(5, 10]"
lucienau,3.6138349484213403,42.7055355329231,30.09634336610757,13.322543325804654,6.87478397418198,1.7119802214542221,0.9621655627647873,0.6576930788274454,0.05511998951490294,"(5, 10]"
nfc1204,17.71341004688899,63.62417105923274,14.20674509215935,2.648732333843471,1.4680614056813148,0.10967437376266415,0.13697575893538777,0.02160703028155158,0.07062289921453094,"(5, 10]"
KR_Sigma,0.15553439760732263,6.404594738325159,17.050148220248502,30.806396163104328,24.897154219909726,14.752356899879459,4.905979982823116,0.8254786793298028,0.2023566987725804,"(15, 20]"
MingG1,0.8391164517596009,15.468898552214155,55.58356822710459,16.44998262009776,7.164786724940081,2.9662285334041987,1.2823669655336412,0.13485666890600154,0.11019525603997078,"(10, 15]"
elementtos,4.76689667116355,56.33153646407566,26.95363028607988,7.663834304047372,2.621428167721969,1.1423934316953919,0.35669273035445426,0.09002551325436757,0.0735624316073651,"(5, 10]"
Lute,3.045218873885963,58.392484388742396,25.990471552885015,8.165922928122294,2.909550495272518,0.9363355556380623,0.43853204588130323,0.04611704177164017,0.07536711780081286,"(5, 10]"
Faultlessly,0.05778268529465722,1.1896875800386837,9.329606326069827,26.243431699548474,31.997017396746507,21.667716545278694,6.485149859744918,2.9553043973408135,0.0743035099374264,"(20, 25]"
Jeropiss,85.62477460113624,12.525081962215234,0.620178980182598,0.29237581477379243,0.27140238838857744,0.1152418948576559,0.194304433947741,0.02270389177038934,0.3339360327277739,<=5
ALDOGG,7.867560455769597,34.311393407945275,48.2518172794131,6.826354293491639,1.7025798410359159,0.3815835845638027,0.4765716848862081,0.10023475595681765,0.08190469693763847,"(10, 15]"
denahuen,0.03759955709088578,0.108019143904708,2.8379444595430963,8.298387990162972,15.854256706577532,59.25542086720698,9.96233945174977,3.352520329254712,0.293511494509351,"(25, 30]"
peatrmao,97.14912623668593,2.6619601795088053,0.06612310909059906,0.018498224072269663,0.02671085453366269,0.002632933151665073,0.011838069509667547,0.0020748645061037948,0.06103552894130903,<=5
Korys,41.241296677159525,37.03328872795174,16.538447075170218,3.0834592466742192,1.7090090448909485,0.12767483432762594,0.15945709767006602,0.02515331446048535,0.08221398169516052,<=5
waggudaejang,10.579470176574103,60.35452207218926,19.939955868771627,7.577724343087763,0.8526230599582456,0.297252008016611,0.18562366939634214,0.11712368018377296,0.0957051218222708,"(5, 10]"
MiracleTV-Twitch,0.020193555932796085,0.29383397377927434,2.988751717423601,17.516883756021162,48.51414156500046,15.460127274235388,10.179879011809577,4.920156586422641,0.10603255937509781,"(20, 25]"
